Star,Ra,Dec,Mag
74006.0,3.9594199902,-0.8567583142,5.9351
74066.0,3.9627807223,-0.7083219158,5.7187
74087.0,3.963626759,0.4590422351,5.8297
74096.0,3.9644837554,0.4382283812,5.9781
74100.0,3.9647491066,-0.7481854794,5.7981
74117.0,3.9655792871,-0.7902814998,4.0022
74184.0,3.9684365245,-1.1708388954,5.893
74239.0,3.9719804506,-0.4595905874,5.9183
74296.0,3.9756269024,-1.4798266559,5.8758
74305.0,3.9761497804,-0.9659701837,5.6155
74376.0,3.9790713122,-0.8506333976,3.8523
74380.0,3.9791879934,-0.8507359487,5.7492
74386.0,3.9796613872,0.331193745,5.8746
74392.0,3.9803187851,-0.3454291287,4.5179
74395.0,3.9806017454,-0.9093003916,3.5711
74449.0,3.9829580592,-0.7766777956,4.7615
74582.0,3.989471276,-1.2231172351,5.5275
74596.0,3.9902012016,0.5090117656,5.3074
74604.0,3.9907917659,-0.5501125234,5.0022
74605.0,3.9908410298,1.1754386883,5.27
74649.0,3.9932672639,0.0862079586,5.485
74666.0,3.994629874,0.5814582287,3.6268
74689.0,3.9960142127,0.0064944968,5.6835
74707.0,3.9970971785,-0.7241570577,5.2833
74732.0,3.9984789705,-0.3909436473,5.6675
74750.0,3.9994724883,-1.0629750921,5.7053
74778.0,4.0009417545,-1.0639046205,5.0377
74785.0,4.0012016219,-0.1637619163,2.5739
74793.0,4.0015950296,1.2535631593,5.1671
74824.0,4.0034188011,-1.0262689373,4.1042
74837.0,4.0039953179,-1.1102124351,5.0175
74857.0,4.0047921366,-0.5261934232,4.5203
74896.0,4.0073133179,0.3590632793,5.8469
74911.0,4.0078612798,-0.8355797189,4.2229
74941.0,4.0091046921,-1.0558600268,5.4043
74946.0,4.0095077154,-1.1986828347,2.8816
74950.0,4.0096314013,-0.7118878401,5.5591
74975.0,4.0112451233,0.0308339672,5.1605
75043.0,4.0146311537,0.9068466829,5.6924
75049.0,4.0148854495,0.5169021421,5.6716
75097.0,4.0174388121,1.2537393443,3.0449
75119.0,4.0187675597,0.0124894005,5.5133
75127.0,4.0191762388,-0.1016624037,5.7036
75141.0,4.0202449707,-0.7094319926,3.1417
75177.0,4.0221430016,-0.6328767628,3.6909
75178.0,4.0221555578,0.5748008153,5.3698
75181.0,4.022225685,-0.8432900234,5.7821
75206.0,4.0235943662,-0.8364921502,5.1025
75256.0,4.0256925393,1.0829273954,5.9894
75257.0,4.0257015536,0.6908274323,5.6751
75260.0,4.0257789853,1.1055205823,5.8765
75264.0,4.0259573134,-0.7799801258,3.3138
75304.0,4.0280281709,-0.6433010709,4.4867
75308.0,4.028118213,-1.0586662584,5.7571
75312.0,4.02823638,0.5286295397,5.1117
75323.0,4.0289949683,-1.0353414981,4.537
75352.0,4.0311478138,-0.2158869832,5.8828
75379.0,4.0325781788,-0.1801510643,5.0175
75411.0,4.0338584954,0.6523510313,4.3826
75439.0,4.0349851254,-0.6930725399,5.3386
75458.0,4.0357673053,1.0291512588,3.4638
75501.0,4.0375466922,-0.6760286396,4.6107
75530.0,4.0395212896,0.2692703448,5.2515
75572.0,4.0417072965,0.5992736256,5.5968
75647.0,4.0461200631,-0.6417139598,5.4055
75665.0,4.0472077246,-1.1262863975,5.8161
75695.0,4.0484258681,0.5079866628,3.7373
75730.0,4.0502836484,-0.2917562795,5.7577
75761.0,4.0519481387,0.0321518031,5.2203
75828.0,4.0552926094,-0.815639324,5.3563
75944.0,4.0608275852,-0.2898897346,5.9762
75973.0,4.0619448241,0.7126714823,5.1479
75974.0,4.0619567252,1.1206498228,5.9046
76008.0,4.0640758244,1.3500006374,5.1099
76013.0,4.064495174,-1.2808892263,5.3535
76041.0,4.0656712175,0.7138286406,5.0265
76106.0,4.0692870061,-0.3433126079,5.558
76126.0,4.0706334329,-0.2941369767,5.4646
76127.0,4.0706747501,0.547320507,4.112
76133.0,4.0708312454,-0.0207048305,5.6725
76207.0,4.0754701551,-0.6992897017,5.8668
76219.0,4.0761088274,-0.17564923,4.7722
76243.0,4.0772732923,-0.1602796825,5.1222
76259.0,4.0780570098,-0.4895108832,5.275
76267.0,4.0783391856,0.4662631477,2.221
76276.0,4.078848281,0.1839377915,3.8677
76297.0,4.0803223879,-0.718494371,2.7
76307.0,4.080790694,0.6808537492,5.2276
76333.0,4.0820007355,-0.2581264056,4.0672
76371.0,4.0835806652,-0.784671003,4.4911
76376.0,4.0838579415,0.9534832778,5.7961
76397.0,4.0849530396,-0.7748684023,5.5741
76425.0,4.0862195259,0.1747154012,5.4216
76440.0,4.0872110875,-1.1574483361,4.2736
76470.0,4.088539851,-0.4910496278,3.7471
76519.0,4.0912851528,1.2092202591,5.7958
76532.0,4.0919287009,-0.4038956319,5.9604
76534.0,4.0920372256,0.7042977442,5.4091
76552.0,4.0930387052,-0.7429427693,4.4791
76568.0,4.0939711012,0.8167791011,5.8402
76569.0,4.0939782518,-0.3668010639,5.9877
76594.0,4.0952842108,0.8800535131,5.9913
76600.0,4.0956612056,-0.5197187224,3.5999
76618.0,4.0963971711,-0.9140746532,5.4408
76628.0,4.096760982,-0.3368783722,5.5154
76669.0,4.0988100422,0.639415824,4.6131
76705.0,4.1005038047,-0.6006008299,4.8251
76742.0,4.1027531393,-0.4157035419,5.1247
76750.0,4.103077006,-1.2818855998,5.638
76829.0,4.106724513,-0.7794738026,4.7367
76852.0,4.108293612,0.3433150888,4.5337
76866.0,4.1093334841,0.2242318476,5.3402
76877.0,4.1098652206,-1.3278790344,5.9429
76878.0,4.1098691894,0.322255831,5.864
76880.0,4.110019019,-0.3434559354,4.8503
76939.0,4.1130394445,-0.6531876674,5.3993
76945.0,4.1132346994,-0.6058095982,4.6915
76952.0,4.113496567,0.4589433025,3.8233
76957.0,4.1139463516,0.9138688859,5.4741
76996.0,4.1157846045,-1.4742012202,5.6126
77048.0,4.1189276147,0.567508264,5.7385
77052.0,4.1191112736,0.0439041947,5.9983
77055.0,4.1192289425,1.3577701468,4.3064
77060.0,4.1192984914,-0.2735398537,5.4768
77070.0,4.1201402784,0.1121464762,2.7971
77086.0,4.1206269649,-0.7298795558,5.9404
77163.0,4.1250469897,0.0950737169,5.5865
77227.0,4.128114551,-0.0314877572,5.3852
77233.0,4.128519243,0.2691633862,3.6836
77257.0,4.1296487023,0.1283382437,4.5434
77277.0,4.1306092623,1.0925707836,5.2198
77286.0,4.1309202317,-0.6053218771,5.5758
77336.0,4.1333288915,0.2463579653,5.7478
77370.0,4.1348241564,0.966504262,5.9277
77390.0,4.1359281708,-1.1421816696,5.6132
77450.0,4.1396598125,0.3166337791,4.1929
77464.0,4.1405620028,-0.0666458907,5.5728
77512.0,4.1433896828,0.4549820177,4.7388
77516.0,4.1435036788,-0.059867258,3.5411
77541.0,4.1449766775,-0.8536821108,5.8776
77562.0,4.1456740753,-0.9286840304,5.7644
77578.0,4.1464317426,0.0383383396,5.3813
77622.0,4.148712443,0.0781485099,3.7548
77634.0,4.1493415357,-0.5869036996,3.9547
77635.0,4.1494296645,-0.4494438328,4.6206
77645.0,4.1500153811,-0.9609001906,5.7827
77655.0,4.1505338533,0.6223534607,4.959
77660.0,4.1506582072,-0.0539381738,5.1392
77661.0,4.1506797159,0.3661329962,4.8612
77738.0,4.1550894778,0.9743576585,5.9715
77760.0,4.1568066407,0.7408920569,4.7198
77811.0,4.1597058004,-0.3519804669,5.0287
77840.0,4.160917919,-0.4420409379,4.5757
77853.0,4.1618450083,-0.2919869887,4.2934
77858.0,4.1621683542,-0.4281832946,5.3785
77859.0,4.1623100747,-0.4184956763,5.394
77902.0,4.1651310937,0.3544914444,5.5572
77907.0,4.1653647647,0.7529072234,5.4196
77909.0,4.1654855531,-0.4405853197,5.8522
77939.0,4.1670005329,-0.3382950868,5.9524
77952.0,4.167614133,-1.1070579781,2.9075
77982.0,4.1691271275,-1.1973479875,5.2746
77984.0,4.1691627147,-0.4584267985,5.6744
77986.0,4.1691996445,0.7429195047,5.7009
77990.0,4.1693313324,-1.0502950621,5.8655
78012.0,4.1704326233,0.6622959603,5.5175
78045.0,4.1717701512,-1.055615367,5.7928
78072.0,4.173299995,0.2734011715,3.9456
78104.0,4.1751974874,-0.5098806985,3.8095
78105.0,4.1752262123,-0.5928189297,5.143
78106.0,4.1752714973,-0.5927863713,5.6104
78132.0,4.1767652276,0.2515764346,5.6969
78142.0,4.1772515813,-0.6315528594,5.951
78159.0,4.1782674598,0.4691100516,4.2992
78168.0,4.17864326,-0.3662228812,5.8531
78180.0,4.1791612907,0.9555591026,5.0295
78207.0,4.1808908579,-0.2492211055,4.9345
78246.0,4.1825996872,-0.4333902062,5.403
78265.0,4.1837811576,-0.4557760267,2.8274
78276.0,4.1842592829,0.6395533225,5.7279
78279.0,4.1842930775,-1.1351197343,5.7305
78323.0,4.186630061,-0.7285771546,5.1542
78384.0,4.1893240195,-0.6701478078,3.3398
78400.0,4.190243063,-0.288544467,5.572
78401.0,4.1902454992,-0.3948217575,2.2617
78436.0,4.1922547943,-0.1468053072,5.5551
78442.0,4.1925105832,0.0772688752,5.9687
78459.0,4.1933570772,0.5812886796,5.5246
78481.0,4.1941967841,0.310983212,5.2662
78493.0,4.1950872545,0.5209996009,4.9684
78527.0,4.1970589736,1.0221422574,4.119
78554.0,4.1988032392,0.3980117851,4.8505
78574.0,4.2003698899,0.8244970047,5.7835
78592.0,4.2009966795,0.8034946748,4.6967
78639.0,4.2028153991,-0.8592207186,4.8061
78649.0,4.2032879876,0.6393458658,5.9168
78650.0,4.2033831152,-0.4514320102,5.1173
78655.0,4.203640236,-0.6737402306,4.8481
78661.0,4.2041633607,1.3403062144,5.7545
78662.0,4.2042233295,-1.0083617734,4.6904
78820.0,4.2125146985,-0.3456693411,2.594
78821.0,4.2125393673,-0.3456073313,4.9235
78868.0,4.2146706692,-1.2636370868,5.8674
78877.0,4.2154344118,-0.4120066839,5.8832
78893.0,4.2164050954,1.1835074443,5.4396
78914.0,4.2171098823,-0.7884223741,4.7948
78918.0,4.2175558794,-0.6423198007,4.1581
78933.0,4.2184922558,-0.3607444534,3.9307
78970.0,4.2205097386,-0.6415051923,5.794
78990.0,4.2211006274,-0.3642267228,4.4647
79005.0,4.2219834974,-0.2224482021,5.7545
79007.0,4.2220642558,0.1726437795,5.6981
79043.0,4.2240274205,0.2975261639,5.1628
79050.0,4.2242437332,-0.4594869839,5.42
79072.0,4.2257390462,0.1489520703,5.708
79098.0,4.226876718,-0.4133873936,5.8739
79101.0,4.2270565043,0.7842605223,4.2233
79119.0,4.2279385488,0.6368725599,4.8948
79153.0,4.2294100832,-1.0111420687,5.5752
79195.0,4.2317349264,-0.060505864,5.512
79199.0,4.2318858168,-0.5854828368,5.48
79280.0,4.2360252458,1.3243127423,5.4497
79302.0,4.2369414447,-0.5134061581,5.2578
79320.0,4.2380788477,-0.7176706279,5.9362
79349.0,4.2395537734,0.4100621399,5.7148
79358.0,4.2402818548,0.635739018,5.7748
79374.0,4.2411312043,-0.3396523621,4.0076
79375.0,4.2411501946,-0.1756531385,4.9706
79387.0,4.2416801827,-0.1491834074,5.4731
79399.0,4.2423176216,-0.4959738055,5.6746
79404.0,4.2424744782,-0.4874061557,4.5279
79488.0,4.2466339197,0.0876347071,5.5998
79497.0,4.2471714575,-0.9693706244,5.8685
79509.0,4.2476030328,-0.9534805768,5.1145
79540.0,4.2492155765,-0.2066072282,5.3868
79593.0,4.2513868978,-0.0644720376,2.8283
79607.0,4.2528612847,0.5909479314,5.3567
79653.0,4.255356148,-0.8267957976,5.099
79664.0,4.2561501831,-1.1115242601,4.0248
79666.0,4.256325528,0.3282666338,5.8831
79672.0,4.2569404686,-0.1460532782,5.6265
79689.0,4.2578624263,-1.010759064,5.6687
79754.0,4.2617500516,-0.9391810033,5.4919
79757.0,4.2618592578,0.5087687487,5.8156
79790.0,4.2630347399,-0.8738534067,5.1062
79804.0,4.2640821538,1.0429208175,5.3705
79822.0,4.2651847957,1.3221690065,5.0409
79881.0,4.2686332651,-0.4994046033,4.8029
79882.0,4.268729261,-0.0819014637,3.3887
79963.0,4.2729762036,-0.7448007627,5.4732
79980.0,4.2740700763,-0.5394248722,5.629
79992.0,4.2749256882,0.8083190661,3.8472
80000.0,4.2753707293,-0.8753765045,4.176
80008.0,4.2757105739,0.6930456454,5.5709
80047.0,4.2775718363,-1.3734983034,4.6689
80054.0,4.2778914984,-0.9623688139,5.9235
80057.0,4.2780102452,-1.3730055018,5.409
80079.0,4.2788334456,-0.4218335977,4.6441
80112.0,4.281243391,-0.4466777959,2.9227
80161.0,4.2839645667,1.2061868723,5.4329
80170.0,4.2844374235,0.334283292,3.8125
80179.0,4.2851061957,0.0179580793,4.9017
80181.0,4.2852116565,0.5391624756,5.0166
80197.0,4.2863411282,0.5899063605,5.2814
80208.0,4.2868199829,-0.8651997006,5.3137
80214.0,4.2869084228,0.5882345476,5.5231
80309.0,4.2925783734,1.0768049472,5.843
80331.0,4.2934740901,1.0736231529,2.8717
80337.0,4.2935997833,-0.6840466908,5.4994
80343.0,4.293960636,-0.349715314,4.6501
80351.0,4.2942973378,0.121268472,5.8467
80375.0,4.2953517728,0.9635098078,5.7539
80390.0,4.2958200081,-0.6556498613,5.3909
80399.0,4.2963989322,-0.5184406939,5.5335
80460.0,4.299630666,0.6526497929,5.5906
80463.0,4.2996862206,0.2449292949,4.5821
80473.0,4.3004273671,-0.409229409,4.6152
80480.0,4.3010387629,1.3781748193,5.6246
80569.0,4.3067045266,-0.322121404,4.287
80582.0,4.3074033577,-0.8299867129,4.5129
80620.0,4.3097602126,-0.132602375,5.2899
80628.0,4.3101070951,-0.146113737,4.6837
80645.0,4.3107650232,-1.1180231046,5.3687
80650.0,4.3108944021,1.2002289778,4.9477
80672.0,4.3120146468,-0.6489102056,5.9583
80675.0,4.3120674397,-1.022757864,5.6849
80686.0,4.3129850113,-1.223208251,5.0212
80693.0,4.3134341445,0.011609361,5.5359
80704.0,4.3137648662,0.7309733944,4.484
80763.0,4.3171059089,-0.4613244851,0.9757
80782.0,4.3184049368,-0.807096431,5.4274
80793.0,4.3187374647,-0.2539610886,5.8137
80815.0,4.3205973249,-0.4383422239,4.7461
80816.0,4.3206543171,0.3750651255,2.9378
80843.0,4.3221336647,0.3574320126,5.3912
80874.0,4.3232804361,-1.0757071774,5.3579
80883.0,4.3236780648,0.034629094,3.8247
80894.0,4.3246637183,-0.289945265,4.4439
80898.0,4.3250304404,0.3873834917,5.8792
80911.0,4.3257215786,-0.6057046667,4.1824
80945.0,4.3270909145,-0.7298468147,5.387
80953.0,4.3274882252,0.7958384491,5.7192
80975.0,4.3290118905,-0.3746607186,4.4857
80991.0,4.3302822562,1.0615676692,5.943
81007.0,4.331010988,0.0963634896,5.6197
81008.0,4.3310635082,0.2005075044,4.9576
81065.0,4.3347771051,-1.377011705,4.0203
81122.0,4.3375082752,-0.7687356545,4.9208
81126.0,4.3375932894,0.7406635595,4.2022
81141.0,4.3385517836,-1.2389754679,5.6888
81252.0,4.3447623605,-1.1431091334,5.665
81266.0,4.3453578306,-0.4924614315,2.7374
81289.0,4.3466851908,0.813555999,5.9939
81290.0,4.3467012568,0.923278804,5.518
81292.0,4.3468684631,0.9237042586,5.0706
81300.0,4.347410348,-0.0405585926,5.9123
81304.0,4.3475032307,-0.6153220306,4.2829
81305.0,4.347510884,-0.7480281211,5.5409
81377.0,4.3509262017,-0.184431591,2.5708
81437.0,4.3546298903,0.9776529719,5.4441
81472.0,4.356509189,-0.7574445687,5.8154
81497.0,4.3578608336,0.8539595383,4.9375
81523.0,4.3593405117,-0.6495637858,5.9293
81641.0,4.3661365337,0.073649659,5.7782
81660.0,4.3673315211,1.1272922021,5.001
81693.0,4.3689574263,0.5515569741,2.9338
81702.0,4.3691711211,-0.8510743458,5.7347
81710.0,4.3693685427,-1.1919917121,5.8748
81724.0,4.3701878186,-0.309659188,5.0769
81733.0,4.3706118768,-0.8665829496,5.6435
81734.0,4.3707801019,0.0206141106,5.817
81741.0,4.3709949536,-0.5785002246,5.9799
81754.0,4.3715897477,-0.3477477573,5.6533
81833.0,4.3759577535,0.6793250957,3.6411
81852.0,4.376807215,-1.352919402,4.3954
81972.0,4.3838745368,-0.7127858813,5.6099
82020.0,4.3864334481,0.9910273896,4.9301
82028.0,4.3867763704,0.2748092794,5.6468
82073.0,4.3887680711,0.1497942471,5.2731
82080.0,4.3893692379,1.4318201239,4.3677
82110.0,4.3910467868,-1.0210798937,5.7073
82129.0,4.3924129673,-1.1712844948,5.078
82135.0,4.3929916418,-0.6872565255,5.6461
82171.0,4.3952964165,-1.0182493873,5.5494
82172.0,4.3953022734,0.7372092674,5.8475
82216.0,4.3972429598,0.0915746353,5.224
82273.0,4.401128835,-1.2047595072,2.0711
82321.0,4.403625638,0.802562562,4.8394
82350.0,4.4051146193,0.2314515994,5.9264
82363.0,4.4060190813,-1.0304653683,3.876
82369.0,4.4062271839,-0.1881954013,4.7415
82396.0,4.4077013945,-0.5985189437,2.4532
82402.0,4.4083635787,0.1264963198,5.5203
82422.0,4.4097897742,0.5202223506,5.8376
82480.0,4.4131332803,0.021222878,5.5303
82493.0,4.4137720296,-0.7196085534,5.2539
82504.0,4.4146107462,0.4303357049,5.2109
82514.0,4.4151186082,-0.6640511238,2.9245
82545.0,4.4171486137,-0.6635301692,3.4829
82587.0,4.4199096322,0.5532993125,5.4157
82650.0,4.4231324364,-0.7513797909,5.8791
82671.0,4.4243898223,-0.7393567228,4.8394
82673.0,4.4244462618,0.1774204566,4.34
82676.0,4.4245433319,-0.7296590368,5.52
82716.0,4.4263688863,-0.741396241,5.9669
82729.0,4.4269625742,-0.7393347215,3.7651
82730.0,4.4270066726,-0.107406321,5.397
82764.0,4.4284192027,0.3657945562,5.5581
82775.0,4.4286642794,-0.7182179035,5.8276
82802.0,4.4303901579,0.3217197517,5.4944
82860.0,4.4332351559,1.1368144793,4.9849
82902.0,4.435230844,-0.9125217201,5.919
82925.0,4.4366297557,-0.4040493335,5.5665
82960.0,4.4383120727,-0.5804872406,5.5911
83000.0,4.4404281814,0.1636256036,3.3612
83057.0,4.4431682353,-0.8838537897,5.5417
83081.0,4.4445704416,-0.9772108151,3.2393
83150.0,4.4486975227,-1.2089569635,5.756
83153.0,4.4487749372,-0.9278255832,4.2025
83176.0,4.4504226072,-0.437940832,5.9457
83187.0,4.4510468062,-0.9528974385,5.7075
83196.0,4.4512788773,-0.4361392135,5.8314
83207.0,4.4518554078,0.5397664446,3.9111
83254.0,4.4548177266,0.3950055652,5.8411
83262.0,4.4552165726,-0.0736957279,4.9545
83313.0,4.4575970398,0.58587682,5.2848
83336.0,4.458781688,-0.5610081911,5.0001
83367.0,4.4606732762,0.4451528257,5.9322
83430.0,4.4642508702,0.2459535505,5.0446
83431.0,4.4643129342,-0.9291544207,5.3839
83478.0,4.4665386178,0.2374595301,5.9266
83535.0,4.4698409374,-1.0072662893,5.7055
83574.0,4.4716318015,-0.5955573411,4.9111
83608.0,4.4738739148,0.9506784466,5.017
83613.0,4.4740541046,0.2223698625,4.927
83635.0,4.4747519981,-0.0155694798,5.6735
83692.0,4.4780864233,0.3854428223,5.7213
83838.0,4.4856475041,0.6271878163,5.4836
83895.0,4.4889304721,1.1469367756,3.1359
83947.0,4.4922798024,0.7116931773,5.2248
83962.0,4.4933441818,-0.1836616488,5.5324
84012.0,4.4958708926,-0.2744556024,2.4393
84033.0,4.4973026384,-0.7776759678,5.214
84105.0,4.5013986568,-0.8530015431,5.925
84143.0,4.503616772,-0.7546540224,3.4149
84150.0,4.5041286938,-0.6895232977,5.6855
84177.0,4.5049715603,0.1847470982,5.4015
84183.0,4.5053172505,1.0973621658,5.6078
84345.0,4.5145022838,0.251157294,2.9137
84379.0,4.5161793708,0.4335325833,3.1501
84380.0,4.5162470062,0.6424409577,3.3121
84401.0,4.5174391396,-0.5855302697,5.5889
84405.0,4.5175875107,-0.4642584229,4.4649
84500.0,4.5227093958,0.0211286705,5.908
84514.0,4.5230720743,-0.0077691929,4.8905
84551.0,4.5250362003,-0.5700717488,5.6419
84573.0,4.5261892889,0.5777059732,4.7404
84606.0,4.5276957547,0.6508567252,4.6304
84626.0,4.5291815411,-0.4238860747,5.3051
84671.0,4.531819072,0.1896250096,5.1585
84690.0,4.5326083419,-0.7702086869,5.7487
84691.0,4.5326560824,0.5030559718,5.8437
84720.0,4.5337075741,-0.8139604791,5.6072
84769.0,4.5361868806,1.3986440171,5.8635
84821.0,4.5385706583,0.4457159703,5.3913
84833.0,4.5392279996,0.3151578741,5.1016
84835.0,4.5393939049,0.8070521204,5.6114
84862.0,4.5407266518,0.5667131615,5.5089
84880.0,4.5414656527,-0.2242203939,4.3496
84887.0,4.5417989325,0.4275958921,5.1345
84893.0,4.5422346659,-0.3684814995,4.4704
84949.0,4.5453909876,0.6976920162,5.6831
84950.0,4.5455173469,0.932362258,5.8201
84969.0,4.5465488634,-1.1828209688,4.9263
84970.0,4.5466251777,-0.4363233803,3.1931
84979.0,4.5470102288,-1.2238803525,5.3884
85068.0,4.5514632596,-0.9865570669,5.9287
85079.0,4.5521154611,-0.8284755722,5.2107
85084.0,4.5525161633,-0.4911838289,5.4239
85112.0,4.5539256612,0.6483186784,4.1529
85139.0,4.555135814,0.1545067967,5.9291
85147.0,4.5553876138,-1.0971860769,5.6388
85157.0,4.555790387,0.4007341331,5.7719
85162.0,4.5562614666,-0.7707810598,5.0962
85169.0,4.5566762484,-1.058957042,5.7462
85185.0,4.5576022406,0.2845074579,5.7778
85207.0,4.5583665918,-0.374223255,5.9881
85258.0,4.5609814586,-0.9691782595,2.9935
85267.0,4.5613932582,-0.9839762802,3.271
85290.0,4.5626807093,1.0480412542,5.6663
85312.0,4.5640381261,-0.8837218435,5.3546
85340.0,4.5656516907,-0.4219337583,4.2332
85355.0,4.5662816233,0.0722626064,4.4833
85365.0,4.5667947133,-0.0887760328,4.6189
85379.0,4.5672533815,0.8422971569,5.8793
85382.0,4.5673932276,0.6055541446,5.9463
85385.0,4.5676086312,0.3504784816,5.4821
85389.0,4.5678163357,-0.8001106362,5.2627
85409.0,4.5693054885,-0.8836665794,5.925
85423.0,4.5699456949,-0.5212722448,4.3741
85442.0,4.5711305565,-0.5187902112,5.9902
85470.0,4.5725892553,-0.9127553474,5.8893
85537.0,4.576376397,0.005769656,5.4822
85667.0,4.5832252731,-0.0185441855,5.4509
85670.0,4.5833783766,0.9128309154,2.9466
85693.0,4.5847107282,0.4557160166,4.5456
85696.0,4.5848227825,-0.6509334659,2.6043
85699.0,4.5849050316,1.5178783628,5.835
85715.0,4.5855159845,0.5438114478,5.797
85727.0,4.5862872742,-1.0591287369,3.5681
85749.0,4.5874048766,0.0475507984,5.7255
85751.0,4.5875458831,-0.9934580617,5.9908
85755.0,4.5876670822,-0.4182259209,4.804
85760.0,4.5878505138,-1.4112562772,5.8449
85790.0,4.58945776,0.4958032981,5.6644
85792.0,4.5895266472,-0.8705000971,2.7869
85805.0,4.5900624832,1.1891748801,5.2383
85819.0,4.5909735486,0.9631444272,4.9606
85822.0,4.5911538344,1.5112165367,4.3641
85829.0,4.5913706814,0.9629471345,4.9413
85888.0,4.5951108806,0.7198366049,5.8875
85889.0,4.5951164573,-0.7186054192,5.8635
85912.0,4.5962403726,0.3360962944,5.7583
85922.0,4.5967514364,-0.1002616899,5.6724
85927.0,4.597235528,-0.6475825794,1.5244
85930.0,4.5974439174,0.2847976864,5.8437
85998.0,4.6016108069,0.1673198953,5.8232
86011.0,4.6020325948,-0.5686572059,5.7039
86019.0,4.6023131878,-0.1962100332,5.5561
86032.0,4.6030153679,0.2192234059,2.1262
86036.0,4.6032514214,1.0799369867,5.3484
86092.0,4.6061865257,-0.8116756788,4.5653
86170.0,4.6100578698,-0.6743056532,4.427
86182.0,4.610405457,0.8479765681,5.5199
86201.0,4.611820918,1.2000393352,4.8698
86228.0,4.6134233893,-0.7504535374,1.9269
86254.0,4.6142941035,0.4242889986,5.8
86263.0,4.6145942048,-0.2687529224,3.6075
86284.0,4.6157209926,-0.1416984132,4.6423
86305.0,4.6168006709,-0.9512056676,5.3085
86313.0,4.6170876707,-0.1906989812,5.8998
86414.0,4.6227875849,0.8029618018,3.7497
86486.0,4.6268483764,-0.8624571505,4.85
86552.0,4.6306662465,-0.8189400947,5.7901
86565.0,4.6312978188,-0.2247141594,4.2762
86614.0,4.6335806147,1.2592463153,4.6681
86620.0,4.6337064965,1.2593872767,5.868
86623.0,4.6337501333,0.2784180493,5.6258
86667.0,4.6359142771,0.4287280888,5.6946
86670.0,4.6359784471,-0.6812006283,2.3164
86698.0,4.6375646759,-0.6448207416,5.6553
86731.0,4.6397861043,0.4245975221,5.8684
86736.0,4.6400927109,-0.3784412352,4.9689
86742.0,4.6402761139,0.0797077386,2.9279
86782.0,4.6425149473,0.9390177689,5.7652
86796.0,4.6432097315,-0.9046667772,5.2585
86847.0,4.6456305579,-0.7457669755,5.9239
